rank,indicators,n_indicators,n_trades,win_rate_blind,avg_return_blind,median_return_blind,win_rate_trail,avg_return_trail,median_return_trail,std_return_trail
505,RSI_50_70 & ADX_gt25 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50 & ROC10_pos,6,107,47.66355140186916,-0.05144909971806421,-0.09548981157814973,50.467289719626166,0.12186994425914435,0.020578778135043427,0.39745798897113455
506,RSI_50_70 & ADX_gt25 & Stoch_bull & CCI_gt100 & EMA9_gt_EMA21 & ROC10_pos,6,105,47.61904761904761,-0.028502264768618977,-0.09548981157814973,51.42857142857142,0.12166379144745995,0.03499200000001404,0.38914008376489456
507,RSI_50_70 & ADX_gt25 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50,5,108,47.22222222222222,-0.0528759584784305,-0.0997334683053171,50.92592592592593,0.121189541383691,0.027785389067528733,0.39567622728558977
508,RSI_50_70 & ADX_gt25 & Stoch_bull & CCI_gt100 & EMA9_gt_EMA21,5,106,47.16981132075472,-0.030172524967383128,-0.0997334683053171,51.886792452830186,0.12097249561974982,0.03531181745681361,0.3873649419906557
509,RSI_50_70 & ADX_gt25 & Stoch_bull & CCI_gt100 & ROC10_pos,5,112,46.42857142857143,-0.0996994384941707,-0.12066314311077048,50.0,0.12097247192991424,0.009493362830497665,0.39659265065039806
510,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & EMA9_gt_EMA21,5,34,41.17647058823529,-0.0882566190720943,-1.0485340061312565,55.88235294117647,0.12087254792553846,0.0694210291323426,0.3598377947536987
511,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & WilliamsR_gt-50 & EMA9_gt_EMA21,6,34,41.17647058823529,-0.0882566190720943,-1.0485340061312565,55.88235294117647,0.12087254792553846,0.0694210291323426,0.3598377947536987
512,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & EMA9_gt_EMA21 & ROC10_pos,6,34,41.17647058823529,-0.0882566190720943,-1.0485340061312565,55.88235294117647,0.12087254792553846,0.0694210291323426,0.3598377947536987
513,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,7,34,41.17647058823529,-0.0882566190720943,-1.0485340061312565,55.88235294117647,0.12087254792553846,0.0694210291323426,0.3598377947536987
514,MACD_bull & ADX_gt25 & CCI_gt100,3,2658,49.924755455229494,0.021781838189864126,0.0,51.730624529721595,0.11970482714622908,0.012100947319657152,0.43008861871165904
515,MACD_bull & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & EMA9_gt_EMA21,6,21,42.857142857142854,0.44278392832581065,-0.41687936021780586,57.14285714285714,0.11961493219280428,0.08368428695904966,0.358230700920776
516,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & EMA9_gt_EMA21,7,21,42.857142857142854,0.44278392832581065,-0.41687936021780586,57.14285714285714,0.11961493219280428,0.08368428695904966,0.358230700920776
517,MACD_bull & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & WilliamsR_gt-50 & EMA9_gt_EMA21,7,21,42.857142857142854,0.44278392832581065,-0.41687936021780586,57.14285714285714,0.11961493219280428,0.08368428695904966,0.358230700920776
518,MACD_bull & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & EMA9_gt_EMA21 & ROC10_pos,7,21,42.857142857142854,0.44278392832581065,-0.41687936021780586,57.14285714285714,0.11961493219280428,0.08368428695904966,0.358230700920776
519,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & WilliamsR_gt-50 & EMA9_gt_EMA21,8,21,42.857142857142854,0.44278392832581065,-0.41687936021780586,57.14285714285714,0.11961493219280428,0.08368428695904966,0.358230700920776
520,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & EMA9_gt_EMA21 & ROC10_pos,8,21,42.857142857142854,0.44278392832581065,-0.41687936021780586,57.14285714285714,0.11961493219280428,0.08368428695904966,0.358230700920776
521,MACD_bull & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,8,21,42.857142857142854,0.44278392832581065,-0.41687936021780586,57.14285714285714,0.11961493219280428,0.08368428695904966,0.358230700920776
522,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,9,21,42.857142857142854,0.44278392832581065,-0.41687936021780586,57.14285714285714,0.11961493219280428,0.08368428695904966,0.358230700920776
523,RSI_50_70 & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & CCI_gt100 & EMA9_gt_EMA21 & ROC10_pos,7,86,46.51162790697674,-0.10086538371400844,-0.0997334683053171,53.48837209302325,0.11953707324392615,0.03873010317108822,0.3655194527492821
524,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,8,84,45.23809523809524,-0.026043949105073863,-0.21101174997734226,53.57142857142857,0.11952539867874036,0.03531181745681361,0.3757520217155212
525,MACD_bull & ADX_gt25 & CCI_gt100 & ROC10_pos,4,2656,49.96234939759036,0.022134712186859685,0.0,51.69427710843374,0.11945666126876178,0.011893377967804332,0.430014705356279
526,RSI_50_70 & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & EMA9_gt_EMA21 & ROC10_pos,6,128,46.09375,-0.15068563563892756,-0.11142977592935636,50.78125,0.11943708568168944,0.014821093281143175,0.435221521229961
527,RSI_50_70 & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & EMA9_gt_EMA21,5,131,46.56488549618321,-0.13339896271904358,-0.10699588477365882,51.14503816793893,0.11931088846028129,0.015608389574128785,0.43233293049947674
528,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & EMA9_gt_EMA21 & ROC10_pos,7,87,43.67816091954023,-0.0780538184329997,-0.2680067001675104,52.87356321839081,0.11928165014650699,0.03499200000001404,0.37844657734770215
529,MACD_bull & ADX_gt25 & CCI_gt100 & WilliamsR_gt-50 & ROC10_pos,5,2648,50.0,0.02339901300709204,0.0018185785989653933,51.699395770392755,0.11920629328283418,0.011893377967804332,0.43012007934402796
530,MACD_bull & ADX_gt25 & CCI_gt100 & WilliamsR_gt-50,4,2649,49.98112495281239,0.023312584596807136,0.0,51.717629294073234,0.11917955871900911,0.012018575538826421,0.43004108683291214
531,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & ADX_gt25 & VolRatio_gt1.2 & CCI_gt100 & EMA9_gt_EMA21,7,164,50.0,-0.03901152941293936,0.01682473741599513,49.390243902439025,0.11880306130057969,-0.006352528708476117,0.49163831379877254
532,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & ADX_gt25 & VolRatio_gt1.2 & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21,8,164,50.0,-0.03901152941293936,0.01682473741599513,49.390243902439025,0.11880306130057969,-0.006352528708476117,0.49163831379877254
533,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & ADX_gt25 & VolRatio_gt1.2 & CCI_gt100 & EMA9_gt_EMA21 & ROC10_pos,8,164,50.0,-0.03901152941293936,0.01682473741599513,49.390243902439025,0.11880306130057969,-0.006352528708476117,0.49163831379877254
534,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & ADX_gt25 & VolRatio_gt1.2 & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,9,164,50.0,-0.03901152941293936,0.01682473741599513,49.390243902439025,0.11880306130057969,-0.006352528708476117,0.49163831379877254
535,RSI_50_70 & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & CCI_gt100 & EMA9_gt_EMA21,6,87,45.97701149425287,-0.10206865339359013,-0.10397712503248448,54.02298850574713,0.11871924980100956,0.04182857142856327,0.36349182466299723
536,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & WilliamsR_gt-50 & EMA9_gt_EMA21,7,85,44.70588235294118,-0.02815578318428023,-0.20584418490178008,54.11764705882353,0.11868846967911027,0.035631634913613174,0.3736139260414865
537,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & EMA9_gt_EMA21,6,88,43.18181818181818,-0.079502636926234,-0.2420930076102074,53.40909090909091,0.11847602268700329,0.03531181745681361,0.37636519155449577
538,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & ROC10_pos,6,211,39.33649289099526,-0.3185442470887807,-0.3448245451579121,54.02843601895735,0.11830678323247021,0.026885245901631046,0.3940376901698584
539,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & EMA9_gt_EMA21 & ROC10_pos,7,180,38.88888888888889,-0.2238912337507714,-0.398153002199965,56.111111111111114,0.1175265610462851,0.03531181745681361,0.37515729444737395
540,MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & ROC10_pos,5,216,40.27777777777778,-0.289617919535726,-0.3127041110794001,54.166666666666664,0.11748868661954971,0.025744948532207816,0.3939421245146192
541,ADX_gt25 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,6,109,49.54128440366973,0.04649935574632844,-0.010102030508122948,51.37614678899083,0.11710261501819882,0.020578778135043427,0.382502850192303
542,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50 & ROC10_pos,7,209,39.71291866028708,-0.30327675737124327,-0.3211100099108037,54.066985645933016,0.11678889158602095,0.026885245901631046,0.3929543043417014
543,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & CCI_gt100 & ROC10_pos,5,100,47.0,-0.09644049902776426,-0.0997334683053171,52.0,0.1166927284171911,0.027785389067528733,0.37486230478418825
544,ADX_gt25 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21,5,110,49.09090909090909,0.04420799936829252,-0.015153045762191598,51.81818181818182,0.11647792246085323,0.027785389067528733,0.38081608423414703
545,ADX_gt25 & Stoch_bull & CCI_gt100 & EMA9_gt_EMA21 & ROC10_pos,5,114,48.24561403508772,-0.005200470747056451,-0.05784693629720499,50.877192982456144,0.11642998120531249,0.013004762257270715,0.3822798568573032
546,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & CCI_gt100 & EMA9_gt_EMA21 & ROC10_pos,6,93,48.38709677419355,-0.027896072300778486,-0.02020406101626025,53.76344086021505,0.11612828689948843,0.035631634913613174,0.36241566044993695
547,ADX_gt25 & CCI_gt100,2,2930,50.27303754266212,0.024788195757177132,0.01314983974727037,51.4334470989761,0.11602889568971556,0.009701822427531002,0.42521527017976835
548,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & CCI_gt100,4,101,46.53465346534654,-0.09752078959023806,-0.10397712503248448,52.475247524752476,0.11601642846959696,0.03499200000001404,0.37306324032106913
549,MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50 & ROC10_pos,6,214,40.654205607476634,-0.27443680735782205,-0.3040998248098318,54.20560747663551,0.11599861396845751,0.025744948532207816,0.3928798756725904
550,ADX_gt25 & Stoch_bull & CCI_gt100 & EMA9_gt_EMA21,4,115,47.82608695652174,-0.006942639226104867,-0.09548981157814973,51.30434782608696,0.11583829818361571,0.020578778135043427,0.3806665664725692
551,RSI_50_70 & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,8,84,47.61904761904761,-0.05769558516978359,-0.05784693629720499,53.57142857142857,0.11578970688577159,0.03873010317108822,0.36189540414043414
552,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,6,133,48.87218045112782,-0.06366579319462419,-0.02020406101626025,51.127819548872175,0.11575047709072063,0.015608389574128785,0.4285254384429657
553,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,8,178,39.325842696629216,-0.20490128219098852,-0.3774815624344105,56.17977528089888,0.11573555094246339,0.03531181745681361,0.37359794356992726
554,ADX_gt25 & CCI_gt100 & WilliamsR_gt-50 & ROC10_pos,4,2914,50.34317089910776,0.025825713639883858,0.01651761324428374,51.407000686341796,0.11572818187676698,0.009605985911692936,0.4254695057818846
555,ADX_gt25 & CCI_gt100 & WilliamsR_gt-50,3,2916,50.34293552812071,0.02626412051808273,0.01651761324428374,51.440329218106996,0.11572256043692963,0.009701822427531002,0.425326446846372
556,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & WilliamsR_gt-50 & EMA9_gt_EMA21,5,136,49.26470588235294,-0.048934215068360334,-0.015153045762191598,51.470588235294116,0.11571024172137093,0.018093583854586107,0.4258487685724652
557,ADX_gt25 & CCI_gt100 & ROC10_pos,3,2926,50.30758714969241,0.024645944695792545,0.015443195010317046,51.36705399863295,0.11568883445168647,0.009346010005882501,0.42525529214563434
558,MACD_bull & ADX_gt25 & CCI_gt100 & EMA9_gt_EMA21 & ROC10_pos,5,2518,49.48371723590151,0.002315032171567409,-0.00910928556543929,51.787132644956316,0.11566878040872527,0.012303037031946537,0.4230467902687072
559,MACD_bull & ADX_gt25 & CCI_gt100 & EMA9_gt_EMA21,4,2519,49.46407304485907,0.0022325133633065183,-0.009409550693959177,51.806272330289794,0.1156420704656135,0.01242275496340519,0.4229649343349708
560,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & CCI_gt100 & EMA9_gt_EMA21,5,94,47.87234042553192,-0.029786006061808677,-0.05784693629720499,54.25531914893617,0.11540762888683624,0.03873010317108822,0.36054974953040386
561,MACD_bull & ADX_gt25 & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,6,2510,49.52191235059761,0.0035856740567677815,-0.008767511963656431,51.79282868525896,0.11539257424393778,0.012303037031946537,0.4231349709516051
562,MACD_bull & ADX_gt25 & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21,5,2511,49.502190362405415,0.003502386314874359,-0.008809020436919402,51.81202708084428,0.1153658892019092,0.01242275496340519,0.4230528187424656
563,RSI_50_70 & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21,7,85,47.05882352941176,-0.05943504705999343,-0.09548981157814973,54.11764705882353,0.1149967272013529,0.04182857142856327,0.3598337127226117
564,RSI_50_70 & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & WilliamsR_gt-50 & ROC10_pos,6,130,46.15384615384615,-0.1783074862383675,-0.11142977592935636,49.23076923076923,0.11460750207339862,-0.004643188537688775,0.43898811950072103
565,RSI_50_70 & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & WilliamsR_gt-50,5,133,46.616541353383454,-0.16065771402556212,-0.10699588477365882,49.62406015037594,0.11459214053069489,-0.0015920524740480966,0.4360817710157043
566,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & WilliamsR_gt-50 & ROC10_pos,5,141,47.5177304964539,-0.12258824426500572,-0.10397712503248448,49.645390070921984,0.11398621309243241,-0.0015920524740480966,0.4323350466468176
567,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & WilliamsR_gt-50,4,144,47.91666666666667,-0.10744753608179025,-0.0997334683053171,50.0,0.11398496852134422,0.0019193469527249525,0.4297503602526089
568,RSI_50_70 & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull,4,140,44.285714285714285,-0.23055627082241048,-0.2056970153696993,49.28571428571429,0.11349658035457848,-0.004643188537688775,0.4346037020079615
569,RSI_50_70 & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & ROC10_pos,5,137,43.79562043795621,-0.24883485518777718,-0.21617931505290444,48.9051094890511,0.11348716663211963,-0.007694324601329453,0.4373391282863955
570,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & EMA9_gt_EMA21,4,141,47.5177304964539,-0.0929100724019798,-0.10397712503248448,51.06382978723404,0.11346551619631551,0.014033796988157564,0.4237217441248031
571,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & EMA9_gt_EMA21 & ROC10_pos,5,138,47.10144927536232,-0.10806389459613887,-0.10548650490307165,50.72463768115942,0.11345549538144846,0.009732271683827783,0.4262685989046811
572,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50 & ROC10_pos,6,98,47.95918367346938,-0.05934751079217882,-0.05784693629720499,52.04081632653062,0.11342265225659466,0.027785389067528733,0.3720030022638574
573,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull,3,151,45.6953642384106,-0.17472084202328142,-0.1373491611890565,49.668874172185426,0.1129973644114711,-0.0015920524740480966,0.42865515244286456
574,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & ROC10_pos,4,148,45.27027027027027,-0.1905090837236723,-0.17159667304541829,49.32432432432432,0.11297853111548334,-0.004643188537688775,0.4311020723838102
575,MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & EMA9_gt_EMA21 & ROC10_pos,6,184,39.67391304347826,-0.20198447511537695,-0.3774815624344105,55.97826086956522,0.11285563399453989,0.034152016743546565,0.3731343530535136
576,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50,5,99,47.474747474747474,-0.06082430205526407,-0.09548981157814973,52.52525252525253,0.11276572075612584,0.03499200000001404,0.370176560212265
577,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,7,91,49.45054945054945,0.013556693639236323,-0.010102030508122948,53.84615384615385,0.11259426111076473,0.035631634913613174,0.35894106284485816
578,RSI_50_70 & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & CCI_gt100 & ROC10_pos,6,92,44.565217391304344,-0.1874372286990779,-0.17159667304541829,51.08695652173913,0.11244957693409595,0.027785389067528733,0.3737798915788828
579,ADX_gt25 & CCI_gt100 & EMA9_gt_EMA21,3,2791,49.874596918667145,0.007293797499834953,0.0,51.48692225008957,0.11217900728021142,0.0097121973504017,0.4184354523295529
580,ADX_gt25 & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,5,2776,49.92795389048991,0.008031550787582505,0.0,51.476945244956774,0.1121069952191059,0.009701822427531002,0.41882331711821896
581,ADX_gt25 & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21,4,2778,49.92800575953923,0.00850454674961725,0.0,51.511879049676025,0.11210370157430731,0.009756884073165117,0.4186755513455266
582,ADX_gt25 & CCI_gt100 & EMA9_gt_EMA21 & ROC10_pos,4,2788,49.892395982783356,0.0068699747559528125,0.0,51.43472022955524,0.11208128635042089,0.009605985911692936,0.41862348736198396
583,RSI_50_70 & MACD_bull & ADX_gt25 & Stoch_bull,4,248,44.75806451612903,-0.05097030828489403,-0.1338757728449011,53.2258064516129,0.1120604114344873,0.03531181745681361,0.3676542789676289
584,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21,6,92,48.91304347826087,0.011175100818835673,-0.015153045762191598,54.347826086956516,0.1118963499433671,0.03873010317108822,0.35704704223602757
585,RSI_50_70 & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & CCI_gt100,5,93,44.086021505376344,-0.18763198802314826,-0.20554984583761854,51.61290322580645,0.11176072593168829,0.03499200000001404,0.3718236001064846
586,MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,7,182,40.10989010989011,-0.18317115151695856,-0.36018051292230446,56.043956043956044,0.11105265788144235,0.034152016743546565,0.37155616359979754
587,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & ROC10_pos,6,96,40.625,-0.224930166693893,-0.3855806676181933,50.0,0.11080519191760678,0.007008168550040344,0.3875120595056201
588,RSI_50_70 & MACD_bull & ADX_gt25 & Stoch_bull & WilliamsR_gt-50,5,236,46.61016949152542,0.01559507228346187,-0.10735445325429868,52.96610169491526,0.11029948409282747,0.03531181745681361,0.366241048892773
589,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull,5,97,40.20618556701031,-0.2247303695716634,-0.3755364806866968,50.51546391752577,0.11016169956495292,0.015608389574128785,0.3855609539915951
590,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & EMA9_gt_EMA21,6,29,34.48275862068966,-0.3156521734645222,-1.2608738148763623,51.724137931034484,0.11001052627160268,0.06799197047205191,0.3644503450177865
591,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21,7,29,34.48275862068966,-0.3156521734645222,-1.2608738148763623,51.724137931034484,0.11001052627160268,0.06799197047205191,0.3644503450177865
592,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & EMA9_gt_EMA21 & ROC10_pos,7,29,34.48275862068966,-0.3156521734645222,-1.2608738148763623,51.724137931034484,0.11001052627160268,0.06799197047205191,0.3644503450177865
593,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,8,29,34.48275862068966,-0.3156521734645222,-1.2608738148763623,51.724137931034484,0.11001052627160268,0.06799197047205191,0.3644503450177865
594,ADX_gt25 & Stoch_bull & WilliamsR_gt-50,3,1084,50.09225092250923,0.10784438650197103,0.006013443171063304,53.04428044280443,0.10960405274616507,0.02307077492392843,0.40940488662304964
595,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100,5,224,39.732142857142854,-0.33192635314515195,-0.3329672775343579,54.01785714285714,0.10914952936180636,0.022591714648914005,0.38661637422146755
596,Stoch_bull & CCI_gt100 & WilliamsR_gt-50 & ROC10_pos,4,362,45.85635359116022,-0.13574998810361816,-0.12066314311077048,53.03867403314917,0.10895527623137391,0.017733644010357458,0.4064729873523898
597,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & WilliamsR_gt-50 & ROC10_pos,7,91,42.857142857142854,-0.13763923663091657,-0.2202169943065832,50.54945054945055,0.10893633737223965,0.015608389574128785,0.382514849630348
598,MACD_bull & ADX_gt25 & Stoch_bull,3,926,47.084233261339094,0.05582863559557709,-0.08865422021304337,52.37580993520518,0.1089215229991001,0.017950893138493157,0.40811028791776977
599,RSI_50_70 & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50 & ROC10_pos,7,90,45.55555555555556,-0.14906923550191403,-0.12066314311077048,51.11111111111111,0.10879453508182216,0.027785389067528733,0.3705883556932475
600,RSI_50_70 & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & WilliamsR_gt-50,6,36,36.11111111111111,-0.33869524333089035,-1.3040745507118536,52.77777777777778,0.10861113785895064,0.06841364054920593,0.37706418560000354
601,RSI_50_70 & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & WilliamsR_gt-50 & ROC10_pos,7,36,36.11111111111111,-0.33869524333089035,-1.3040745507118536,52.77777777777778,0.10861113785895064,0.06841364054920593,0.37706418560000354
602,MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100,4,229,40.61135371179039,-0.3043499458013018,-0.3042982122479965,54.14847161572053,0.1085778149555291,0.020578778135043427,0.386672587552931
603,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & EMA9_gt_EMA21,6,190,39.473684210526315,-0.2237027106732761,-0.3618494782543733,55.78947368421052,0.10848356207152508,0.03009863969435507,0.36884385989036766
604,RSI_50_70 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50 & ROC10_pos,5,349,45.27220630372493,-0.1505790195869813,-0.13756154068925408,53.00859598853869,0.10847773833302836,0.020578778135043427,0.40885790871700634
605,RSI_50_70 & MACD_bull & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & EMA9_gt_EMA21,7,24,33.33333333333333,-0.09251516354699996,-0.7407882094247645,50.0,0.10838954728720973,0.033199958999001904,0.42341321113525354
606,RSI_50_70 & MACD_bull & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21,8,24,33.33333333333333,-0.09251516354699996,-0.7407882094247645,50.0,0.10838954728720973,0.033199958999001904,0.42341321113525354
607,RSI_50_70 & MACD_bull & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & EMA9_gt_EMA21 & ROC10_pos,8,24,33.33333333333333,-0.09251516354699996,-0.7407882094247645,50.0,0.10838954728720973,0.033199958999001904,0.42341321113525354
608,RSI_50_70 & MACD_bull & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,9,24,33.33333333333333,-0.09251516354699996,-0.7407882094247645,50.0,0.10838954728720973,0.033199958999001904,0.42341321113525354
609,RSI_50_70 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,6,296,45.27027027027027,-0.050077560715914536,-0.12076933286086927,55.4054054054054,0.10836550556718569,0.03132274882097967,0.4059741521481522
610,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & WilliamsR_gt-50,6,92,42.391304347826086,-0.13837739542664157,-0.21819815467974382,51.08695652173913,0.10827818624547816,0.018093583854586107,0.3804820878908155
611,RSI_50_70 & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50,6,91,45.05494505494506,-0.1496899015495592,-0.1373491611890565,51.64835164835166,0.10813070979202392,0.03499200000001404,0.36860033274200715
612,RSI_50_70 & MACD_bull & ADX_gt25 & Stoch_bull & WilliamsR_gt-50 & ROC10_pos,6,221,46.15384615384615,-0.0047913611386991945,-0.10771302173493853,52.94117647058824,0.1078636877834721,0.03499200000001404,0.3627872624270004
613,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50,6,222,40.090090090090094,-0.31767346513230243,-0.3127041110794001,54.054054054054056,0.10763802547960269,0.022591714648914005,0.3854741193948481
