session_date,ticker,signal_type,alert_price,eod_return_pct,is_win,pct_b,rsi,vol_ratio,tape_label,prev_state,mins_in_pre_breakout,ret_1d,ret_3d,ret_5d
2026-07-14,ZS,BREAKOUT,145.84,1.2239440482720767,1,73.8,55.3,0.13,NO DATA,,,1.611356583520465,2.8113017288852484,1.9747677048156345
2026-07-14,DIA,PRE-BREAKOUT,524.67,0.0800554358870892,1,67.2,59.9,0.24,BULLISH,,,0.13248562042570397,-0.8179350755593916,-0.6846318839401355
2026-07-14,DDOG,PRE-BREAKOUT,263.97,0.6781110602056948,1,76.7,63.9,0.07,NO DATA,NEUTRAL,0.0,0.18562391752020974,-2.00022637367647,-3.4776704602292736
2026-07-14,SNOW,PRE-BREAKOUT,272.22,-0.24612894241101946,0,86.0,69.9,0.14,NO DATA,,6.0,-0.1285742718435557,-1.2196040347937889,-0.17999743357280956
2026-07-14,V,PRE-BREAKOUT,357.79,0.48631844917321737,1,82.4,66.7,0.07,NO DATA,,6.0,-0.9247111909002195,0.029377870813704837,-0.7350073268799493
2026-07-14,HOOD,BREAKOUT,111.36,0.026939107083726717,1,68.5,60.2,0.15,NO DATA,,,3.7535927761560206,-10.237069787650272,-4.489941980646944
2026-07-14,META,PRE-BREAKOUT,661.85,-0.158648063312121,0,94.8,63.7,0.15,NO DATA,,9.0,2.940242888659625,-2.393290055809477,-2.725693501761165
2026-07-14,MA,PRE-BREAKOUT,541.17,0.24576380804553857,1,88.0,67.1,0.1,NO DATA,,9.0,-1.1013134555396102,0.4490225965847222,-0.530334683561766
2026-07-14,DHR,PRE-BREAKOUT,201.47,0.002484788561883227,1,84.7,65.8,0.21,BULLISH,,12.0,-0.33752256607295694,1.1713911902787952,-11.14806447270763
2026-07-14,TMO,PRE-BREAKOUT,533.0,0.35272136638133206,1,82.8,67.1,0.2,NO DATA,,12.0,0.42963940475492496,-0.09756464000938087,-1.7898645454678705
2026-07-14,GS,BREAKOUT,1117.27,-0.39112977041695224,0,92.9,64.8,0.6,NO DATA,,15.0,3.1147302164259774,-4.658679575829923,-2.8381627902163293
2026-07-14,XLF,BREAKOUT,56.54,0.017685244182079462,1,93.6,70.7,0.46,NO DATA,,15.0,0.035375616008164974,-0.49522758837424125,-0.7605224436654344
2026-07-14,MS,BREAKOUT,229.68,-0.38967099350863454,0,93.8,65.2,0.31,NO DATA,,15.0,-1.0367544633260162,-6.68746911038592,-6.297768088260708
2026-07-14,JPM,BREAKOUT,340.61,-0.41102978330697526,0,91.6,64.0,0.65,BULLISH,,16.0,1.8496238108421246,0.1438613380451576,1.3563932316514815
2026-07-14,XYZ,BREAKOUT,80.32,-0.31125536002959964,0,94.2,62.9,0.2,NO DATA,BREAKOUT,16.0,1.8550766416754942,-0.4731045301216923,0.07469777566979031
2026-07-14,SCHW,PRE-BREAKOUT,102.73,-0.019469400883235403,0,84.3,71.6,0.1,NO DATA,,16.0,-0.2325176252753008,-1.4263511411892864,-2.9793001759960918
2026-07-14,WFC,PRE-BREAKOUT,87.47,-0.4801611389529969,0,83.9,63.1,0.78,NO DATA,NEUTRAL,19.0,-0.5253688122758147,-0.5253688122758147,-0.26392663589569865
2026-07-14,PLTR,PRE-BREAKOUT,133.75,1.1588807863609814,1,75.1,55.0,1.11,NO DATA,NEUTRAL,0.0,0.00747252847546729,-1.0242954147196262,-0.8149505330023364
2026-07-14,CRM,PRE-BREAKOUT,171.28,-0.9399823861832605,0,88.8,55.2,0.59,NO DATA,NEUTRAL,126.0,-2.4988323213451666,-0.29775556255199886,-0.7122854048378393
2026-07-14,NVDA,PRE-BREAKOUT,209.73,1.0966474892942761,1,80.4,55.0,0.59,NEUTRAL,NEUTRAL,78.0,1.3207457206885094,-3.2994814482459542,-1.163403763823572
2026-07-14,SPY,PRE-BREAKOUT,751.49,0.14770330755399153,1,73.6,56.2,0.49,NEUTRAL,PRE-BREAKOUT,,0.4417886543525184,-1.0911684749838666,-0.42714749406179847
2026-07-14,PYPL,PRE-BREAKOUT,47.3,-0.25369914339157695,0,94.6,63.6,0.42,NO DATA,,234.0,17.378436485758296,19.57716992239116,18.076106710615427
2026-07-14,AAPL,PRE-BREAKOUT,315.29,-0.066609606309872,0,79.5,61.9,0.3,BULLISH,,274.0,3.7831215563697245,5.760535563489162,3.8591711016544226
2026-07-14,RBLX,BREAKOUT,55.03,-0.990367780571395,0,66.8,58.4,0.24,NO DATA,,,3.7070683169620526,-6.087588033480319,-4.597492276939853
2026-07-15,RIVN,BREAKOUT,17.88,-0.44743156006404994,0,70.0,55.4,0.0,NO DATA,,,-4.418343665615819,-3.579419624618764,-3.9149871075179967
2026-07-15,DIA,BREAKOUT,524.69,0.2401441245366207,1,67.3,59.9,0.56,BEARISH,,,-0.08455699734606234,-1.3682507208125376,-0.6960369232904294
2026-07-15,RBLX,BREAKOUT,56.07,1.783484385275938,1,71.2,60.0,0.0,NO DATA,,,-3.673981948398069,-5.029427501337614,-11.467809185574394
2026-07-15,PLTR,PRE-BREAKOUT,135.57,-1.3351076884001296,0,80.1,56.7,0.01,NO DATA,,0.0,-0.833515939067451,-0.5310864472113065,-8.113889728683171
2026-07-15,META,PRE-BREAKOUT,664.5,2.5297212277793455,1,90.9,64.1,0.01,NO DATA,,0.0,0.0060162569366064705,-2.806625193989842,-5.617760284400865
2026-07-15,TMO,PRE-BREAKOUT,537.63,-0.43524765594484044,0,83.5,68.6,0.01,NO DATA,,0.0,1.0341689342868245,-2.1204210202648652,-2.077632949676124
2026-07-15,NVDA,PRE-BREAKOUT,212.26,0.1130688777913922,1,89.3,56.7,0.01,NEUTRAL,,1.0,-2.2896476507658607,-4.230661085792479,-0.09422521502225616
2026-07-15,WFC,PRE-BREAKOUT,85.97,1.7913250392351632,1,62.9,56.2,0.0,NO DATA,,,1.8579280472112376,-0.15447673595712763,-0.05038790443795669
2026-07-15,UPS,PRE-BREAKOUT,114.02,-0.9472001040113541,0,91.6,64.4,0.0,NO DATA,,1.0,1.158571669855073,-2.3204242068620053,0.0017769356356101816
2026-07-15,SCHW,PRE-BREAKOUT,101.69,1.0817198500613099,1,77.3,67.1,0.01,NO DATA,,1.0,0.7976338790456925,0.5426955112889073,-1.1634108661280587
2026-07-15,JNJ,BREAKOUT,255.19,-3.201534436121737,0,59.9,57.1,0.05,NO DATA,,,-2.045534221284875,-2.4961764472672314,0.17242246279732837
2026-07-15,TGT,BREAKOUT,136.0,1.6838185927447151,1,68.0,57.6,0.02,NO DATA,,,2.310304080738741,1.8578922047334558,0.6393096026252298
2026-07-15,ABBV,BREAKOUT,245.01,-0.36733169652194947,0,52.7,56.3,0.01,NO DATA,,,3.8284149176149738,3.416189087307665,3.3835366114680308
2026-07-15,XLF,PRE-BREAKOUT,56.39,0.30147432752441045,1,87.2,70.1,0.04,NO DATA,,3.0,0.6384110657918061,-0.620675801512071,-0.6029451373283449
2026-07-15,MS,PRE-BREAKOUT,228.13,0.18410689157840576,1,84.3,64.1,0.21,NO DATA,NEUTRAL,3.0,-4.802305916925106,-8.041385715347333,-4.745633090148022
2026-07-15,SNOW,PRE-BREAKOUT,277.77,-2.1240612315269765,0,88.3,72.0,0.11,NO DATA,,6.0,-2.7900820773762853,-1.234835893764394,-3.5893048950683055
2026-07-15,ROKU,PRE-BREAKOUT,142.19,0.7947164527876449,1,80.1,62.6,0.02,NO DATA,,7.0,1.146358621716543,1.3643750494496816,0.6259243484455235
2026-07-15,HD,BREAKOUT,343.97,-0.7355285514997754,0,56.5,55.7,0.05,NO DATA,,,1.1774250701142097,-3.177600213704146,-3.639848763836607
2026-07-15,AAPL,BREAKOUT,321.17,1.9709188280349919,1,86.5,65.5,0.13,BULLISH,,15.0,3.674950759868211,1.5999511885985176,1.3821938208834057
2026-07-15,DHR,BREAKOUT,201.13,-0.16904823440917963,0,81.3,64.9,0.08,BEARISH,,15.0,1.929097850562294,-0.00994351397028437,-10.933227569408622
2026-07-15,TFC,BREAKOUT,52.34,0.8788674762333655,1,88.2,62.0,0.05,NO DATA,,15.0,0.7402512605380618,-3.5163794850228136,-2.1353410043742005
2026-07-15,BMY,PRE-BREAKOUT,58.3,0.7204137576382983,1,77.1,55.1,0.11,NO DATA,NEUTRAL,0.0,3.790734685305671,3.1903942494204327,4.219551151857987
2026-07-15,AXP,PRE-BREAKOUT,357.86,0.1620752365188164,1,94.0,65.7,0.13,NO DATA,BREAKOUT,22.0,1.036720316385943,-1.6570746448943061,-2.548485375740517
2026-07-15,ADBE,BREAKOUT,227.77,-1.409317487555982,0,84.4,55.2,0.18,NO DATA,NEUTRAL,24.0,3.310355867143935,3.0601069030882257,-4.131360315075931
2026-07-15,CRM,BREAKOUT,171.91,-2.856145657611539,0,89.4,55.3,0.15,NO DATA,,36.0,0.4479045289868265,1.0935915805554162,-5.182944564016053
2026-07-15,SPY,BREAKOUT,755.12,-0.04105340097021064,0,84.8,58.6,0.26,NEUTRAL,,39.0,-0.5826927239213641,-1.7255499979514852,-1.0210333265532305
2026-07-15,ABNB,BREAKOUT,148.85,-0.3157508345230059,0,79.8,59.1,0.19,NO DATA,NEUTRAL,15.0,-0.705406078765322,-2.6268038687227038,-5.911989887969219
2026-07-15,ZS,BREAKOUT,154.65,-4.177172685802622,0,88.4,61.2,0.33,NO DATA,,54.0,-5.315232670041226,-3.123176641306987,-8.011642737254489
2026-07-15,V,PRE-BREAKOUT,357.59,-0.6851381055293703,0,79.7,65.7,0.44,NO DATA,NEUTRAL,22.0,1.9220115614469506,0.6463820870488969,-1.3494004432232027
2026-07-15,MA,PRE-BREAKOUT,540.1,-0.9053838228742405,0,83.7,66.6,0.38,NO DATA,NEUTRAL,52.0,2.118122204655384,1.3590080432153726,-1.5034289078411447
2026-07-15,SBUX,PRE-BREAKOUT,107.2,-1.9496262963138433,0,89.9,61.8,0.17,NO DATA,NEUTRAL,58.0,0.5140204927814515,-2.7879131374074477,-3.5577418199226067
2026-07-15,RTX,PRE-BREAKOUT,195.77,0.061296107497791935,1,67.8,58.6,0.24,NO DATA,,,-1.0489470090260626,-1.0082142963322764,-0.7842077592447504
2026-07-15,HOOD,BREAKOUT,114.83,0.6183061181985069,1,77.2,63.0,0.63,NO DATA,NEUTRAL,15.0,-7.672214018055902,-13.541758443527932,-9.01332112084508
2026-07-15,XLV,BREAKOUT,159.23,-0.5903452325988678,0,57.2,55.4,0.86,NO DATA,,,1.6140193755936838,0.012560447151925034,0.1255998717460656
2026-07-15,BKNG,PRE-BREAKOUT,180.28,1.397827297402824,1,65.7,56.2,0.44,NO DATA,WEAKENING,,2.4018197306143563,-0.46039663399035596,-1.342355996033081
2026-07-15,GILD,BREAKOUT,132.37,-0.5061592896863466,0,73.3,55.1,0.32,NO DATA,,,2.96895297405591,0.6345899477730474,-1.533582882911067
2026-07-15,GOOGL,PRE-BREAKOUT,370.91,0.002699692036976622,1,84.3,56.9,0.73,NO DATA,NEUTRAL,82.0,-4.435040453188617,-5.10097052266723,-7.77007998223542
2026-07-15,KO,PRE-BREAKOUT,83.19,-0.8895336600045801,0,68.5,56.0,0.48,NO DATA,,,2.079574671168788,-1.2862089835532715,-1.1900505490537447
2026-07-20,UPS,BREAKOUT,117.72,-3.882091806083157,0,102.9,69.6,1.51,NO DATA,,,-2.723255993515465,-4.596210133652681,-5.55777826804998
2026-07-20,BKNG,PRE-BREAKOUT,181.68,-1.227434528708619,0,66.7,56.2,0.87,NO DATA,,,-1.2549571243481021,-4.871201105760303,2.8126339091439925
2026-07-20,ROKU,PRE-BREAKOUT,144.43,-0.20770969825348393,0,87.8,65.9,0.49,NO DATA,,0.0,-0.11077735064672804,-1.9109615945819387,-1.0454904320810734
2026-07-20,DDOG,BREAKOUT,265.08,-0.7092152531193354,0,69.1,61.0,0.02,NO DATA,,,-3.881849522358221,-7.805191116022163,-4.987173453164487
2026-07-20,ZS,PRE-BREAKOUT,150.47,-0.43197492907639323,0,74.2,57.4,0.02,NO DATA,PRE-BREAKOUT,,-1.1630217181477198,-7.157574966277538,-2.1067302108341774
2026-07-20,V,PRE-BREAKOUT,358.74,0.510120790605659,1,73.0,62.4,0.02,NO DATA,,,-0.9978766557517308,-2.1720386451320968,0.8690855684783871
2026-07-20,WFC,PRE-BREAKOUT,88.18,-2.097979325181809,0,83.6,61.3,0.07,NO DATA,,6.0,-1.0669728151712128,-2.8146994251814546,-1.5969293516059202
2026-07-20,RTX,PRE-BREAKOUT,196.1,-0.8465056392624907,0,65.7,58.2,0.06,NO DATA,,,-1.5661586856793381,6.306722855944834,11.01316056161557
2026-07-20,PLTR,PRE-BREAKOUT,134.71,0.10393148505353503,1,75.8,55.6,0.15,NO DATA,NEUTRAL,0.0,-1.521784825098829,-8.418081251145406,-2.3606274372378686
2026-07-20,SNOW,BREAKOUT,271.36,1.0981708202721887,1,72.9,66.1,0.08,NO DATA,PRE-BREAKOUT,,0.13635428446643255,-2.295841360991861,0.5748870237818253
2026-07-20,VLO,BREAKOUT,312.16,0.36840003799132653,1,92.8,73.3,0.17,NO DATA,,15.0,0.4574813334407756,-2.5868660727872004,-2.69217596244715
2026-07-20,NET,PRE-BREAKOUT,278.99,-2.354918302543329,0,78.3,65.5,0.51,NO DATA,,15.0,-2.3943519270964044,-5.975121931173612,-4.795876070266859
2026-07-20,XLE,PRE-BREAKOUT,57.76,0.3116319714490762,1,93.2,62.2,0.27,NO DATA,,15.0,1.2811634349030507,2.8047109905042182,1.0387822201377501
2026-07-20,MPC,BREAKOUT,316.24,-0.29408121724205005,0,93.8,78.9,0.1,NO DATA,BREAKOUT,15.0,0.8369721794562645,-1.5250134823927266,-1.4997880367758694
2026-07-20,RIVN,BREAKOUT,17.84,-3.363229982521501,0,66.1,55.0,0.13,NO DATA,,,-0.44842921030360944,-7.7354311408483385,-7.623320951590089
2026-07-20,TGT,BREAKOUT,141.9,-1.627909557511896,0,88.0,64.4,0.22,NO DATA,,21.0,-3.1534981273949563,-5.950910529256963,-1.8527051779146886
2026-07-20,SBUX,PRE-BREAKOUT,106.6,-1.679176774302293,0,76.4,57.0,0.16,NO DATA,NEUTRAL,0.0,-2.5765395745998423,-3.733115706166447,-3.322717262253747
2026-07-20,DHR,PRE-BREAKOUT,203.71,-1.2763238867254654,0,80.6,66.0,0.36,NO DATA,,27.0,-12.125082466822477,-5.5029208188110585,-3.539345147513626
2026-07-20,MA,PRE-BREAKOUT,542.91,0.8343928904249842,1,76.5,63.6,0.23,NO DATA,NEUTRAL,9.0,-0.8491300965226684,-2.3245145553878577,1.6208988548113468
2026-07-20,LLY,BREAKOUT,1179.85,-2.7927258198870546,0,50.7,55.0,0.45,NO DATA,,,-0.5188668547643691,0.36641062025893895,1.3532572996567438
2026-07-20,META,PRE-BREAKOUT,647.56,-0.26407196461523963,0,71.1,57.1,0.44,NO DATA,,,-0.5790972946763536,-6.40249929181272,-8.291124356478543
2026-07-20,ABNB,PRE-BREAKOUT,146.56,-1.1053476791715013,0,57.6,55.0,0.41,NO DATA,,,-1.6784892852649953,-6.134001552798344,0.2046947395957698
2026-07-20,AMZN,BREAKOUT,251.13,-0.45394596696369727,0,80.3,55.1,0.42,NO DATA,NEUTRAL,54.0,-1.425555269478829,-6.956554906976714,-7.860470915602102
2026-07-20,XYZ,PRE-BREAKOUT,80.19,-1.1223333139701384,0,75.0,59.9,0.57,NO DATA,NEUTRAL,0.0,0.2369338488813705,-4.614044315039863,1.3093875343179118
2026-07-20,SCHW,PRE-BREAKOUT,101.93,0.5984508148016648,1,70.5,65.0,0.71,NO DATA,,,-2.217830933778856,-0.6037794899264575,1.910230632292835
2026-07-20,MSFT,BREAKOUT,399.83,0.6152636232703627,1,85.1,55.0,0.54,NO DATA,NEUTRAL,99.0,-0.7071444084438971,-4.743764451942853,-2.8664941389152854
2026-07-20,CRM,PRE-BREAKOUT,172.28,0.8764762515282165,1,81.9,55.5,0.56,NO DATA,NEUTRAL,63.0,-1.288601370679273,-8.90991834468235,0.7661981097722451
2026-07-20,RBLX,BREAKOUT,54.8,-2.828467153284666,0,59.8,55.0,0.85,NO DATA,,,-4.1970802919707975,-13.229928399524546,-11.642339107764025
2026-07-20,ADBE,PRE-BREAKOUT,234.75,-0.004257510899227902,0,83.6,58.9,0.69,NO DATA,NEUTRAL,132.0,-3.2332252770567096,-9.618744123984957,1.2779552715654952
2026-07-21,META,BREAKOUT,654.38,-0.9340876723243751,0,72.5,58.6,0.01,NO DATA,,,-4.158137028919549,-9.045202719917135,-9.317220400297801
2026-07-21,VLO,PRE-BREAKOUT,315.86,-0.4938935626642385,0,91.7,74.5,0.02,NO DATA,,3.0,-1.9429326351815324,-4.598414101579818,-5.740074515682387
2026-07-21,XYZ,PRE-BREAKOUT,80.18,0.685960784402079,1,73.8,59.4,0.13,NO DATA,PRE-BREAKOUT,,-3.3923683156988655,-3.778995353106885,3.641804033575813
2026-07-21,SNOW,PRE-BREAKOUT,276.57,-1.5113661465677743,0,78.4,68.6,0.08,NO DATA,NEUTRAL,9.0,-3.1709918671697013,-3.076979586146814,-2.245368134084497
2026-07-21,SCHW,BREAKOUT,103.32,-0.7500985588992264,0,74.4,67.8,0.35,NO DATA,,,-2.722679548747211,-1.5935705098540875,2.266635813548781
2026-07-21,XLE,PRE-BREAKOUT,58.21,0.24050588235886086,1,92.7,64.1,0.24,NO DATA,,15.0,1.700740015357245,2.422262380836222,-1.099467969723041
2026-07-21,ABBV,BREAKOUT,254.41,0.5660178858989932,1,71.1,65.5,0.06,NO DATA,,,-0.4363024048748807,1.9456724781111212,3.4550576655914678
2026-07-21,JPM,PRE-BREAKOUT,340.0,0.9999982048483456,1,69.5,59.3,0.1,NO DATA,,,2.414703369140625,3.8852916044347428,5.091175752527573
2026-07-21,WFC,PRE-BREAKOUT,86.8,0.5241903841220871,1,64.0,56.3,0.18,NO DATA,,,-1.006127282771094,-1.132135347287223,-0.49065093290970296
2026-07-21,MRK,PRE-BREAKOUT,126.14,-0.5113344327080778,0,54.8,55.0,0.17,NO DATA,,,1.054384985494787,3.9083616015686933,4.502939055191652
2026-07-21,UPS,BREAKOUT,114.95,0.9134406263592841,1,78.8,59.5,0.25,NO DATA,NEUTRAL,15.0,-0.8072848525343923,-1.70638527026017,-9.635639232155967
2026-07-21,OXY,BREAKOUT,55.91,0.7064931231904573,1,88.5,59.9,0.25,NO DATA,,39.0,2.84385619746021,2.4861370721884284,-3.5414052849655078
2026-07-21,XLF,PRE-BREAKOUT,56.17,-0.07121048938003798,0,70.1,63.8,0.45,NO DATA,,,-0.21363853113664735,0.24924581322950673,2.545840260140808
2026-07-21,RTX,PRE-BREAKOUT,196.43,-0.32835938394880204,0,66.1,58.8,0.25,NO DATA,WEAKENING,,-1.117570396718141,7.969988911444277,10.907851511790136
2026-07-21,BMY,PRE-BREAKOUT,60.57,-0.33844860745121913,0,87.3,60.4,0.21,NO DATA,,51.0,0.31368387243388285,2.5094934003432234,5.002473954302614
2026-07-21,XLV,PRE-BREAKOUT,160.3,-0.3743000946711315,0,53.9,56.0,0.39,NO DATA,WEAKENING,,-0.5427369458632323,1.416099391278065,4.341855587545805
2026-07-21,AAPL,PRE-BREAKOUT,326.81,0.3243459861043107,1,75.9,64.0,0.37,NO DATA,NEUTRAL,3.0,-0.36743309735588026,1.8123779035410477,3.9707861661305492
2026-07-21,COIN,BREAKOUT,178.97,-0.02793866628747073,0,110.9,60.3,1.45,NO DATA,,,-7.1799770256537405,-11.555012970814765,-6.1853976105021085
2026-07-21,TGT,PRE-BREAKOUT,139.54,-0.7524684727217498,0,74.6,61.5,0.29,NO DATA,,,-1.9138160673854665,-2.724563622689949,2.5524032787417643
2026-07-21,DIA,PRE-BREAKOUT,522.87,-0.25245514315819506,0,50.1,55.0,0.74,NO DATA,WEAKENING,,-0.3503808083868848,-0.8682346987838765,0.6853503186140906
2026-07-21,TMO,PRE-BREAKOUT,520.85,0.44926609223504405,1,55.6,55.7,1.16,NO DATA,,,1.0770897518779354,9.102430597220884,10.667173494198181
2026-07-21,AMZN,BREAKOUT,227.5,8.81318815461882,1,1.02,,,NO DATA,,,7.626376309237637,2.0263738946600274,1.4769233452094779
2026-07-21,AMZN,BREAKOUT,227.5,8.81318815461882,1,1.02,,,NO DATA,,,7.626376309237637,2.0263738946600274,1.4769233452094779
2026-07-22,MRK,BREAKOUT,127.06,0.5036966379995161,1,60.7,56.4,0.0,NO DATA,,,2.6916383815040614,2.9120057506972574,2.5971986544558163
2026-07-22,TMO,PRE-BREAKOUT,522.78,0.26015047408805375,1,55.7,56.8,0.02,NO DATA,,,9.47626292593802,7.02973130128831,10.268185847327036
2026-07-22,ABBV,PRE-BREAKOUT,257.96,-1.7696525537056296,0,82.4,67.9,0.0,NO DATA,,0.0,-0.4031580757736101,-0.40703843149736574,2.070083653655129
2026-07-22,RIVN,BREAKOUT,17.85,-3.7254931879978628,0,63.3,55.1,0.01,NO DATA,,,-7.78711997494311,-7.675072592513575,-8.515406589882053
2026-07-22,PYPL,PRE-BREAKOUT,56.02,-1.097824385403656,0,85.0,76.3,0.02,NO DATA,,3.0,-0.03570153516601772,0.08925329315283045,4.159226123029437
2026-07-22,JPM,PRE-BREAKOUT,345.99,0.6445276512914002,1,87.4,63.7,0.01,NEUTRAL,,3.0,1.1300887009694978,2.950955867808677,-0.36995535851379635
2026-07-22,HON,PRE-BREAKOUT,235.42,-1.3444036688418517,0,76.3,56.9,0.04,NO DATA,NEUTRAL,0.0,4.295845475722252,4.0756229474848205,2.114801793320852
2026-07-22,UPS,BREAKOUT,116.96,-0.6797187794738799,0,88.3,62.7,0.07,NO DATA,,15.0,-3.976281266532089,-4.944097620680943,-12.004914394644798
2026-07-22,BMY,BREAKOUT,61.52,-1.2272441650708152,0,93.2,63.0,0.09,NO DATA,,15.0,-0.016257604789986998,1.690509384413219,2.5682680008470262
2026-07-22,AMD,PRE-BREAKOUT,546.96,1.5156501389498251,1,67.3,55.2,0.21,NO DATA,,,-1.3291643920202183,-9.508919810035247,-21.46409288456309
2026-07-22,PFE,BREAKOUT,25.16,-1.2122434728285851,0,92.9,55.0,0.13,NO DATA,,18.0,-2.305246726128559,-1.9475354678301064,-0.03974714415630646
2026-07-22,XLF,PRE-BREAKOUT,56.23,-0.4001403732611818,0,69.4,64.3,0.28,NO DATA,,,-0.7113607841815923,1.1559684654370221,0.8002850883439168
2026-07-22,RTX,PRE-BREAKOUT,196.34,-1.191810125292861,0,64.6,58.5,0.12,NO DATA,,,6.176776775240811,10.877461475668799,9.268263084067337
2026-07-22,DIA,PRE-BREAKOUT,523.26,-0.305780463912537,0,51.0,55.6,0.74,NEUTRAL,WEAKENING,,-1.4194976826470094,-0.46474295089319667,-1.581819517752884
2026-07-22,JNJ,PRE-BREAKOUT,255.08,-0.00784163454847989,0,51.8,56.1,0.44,NO DATA,WEAKENING,,1.642617615521351,4.261412971236959,4.096753480985127
2026-07-22,NVDA,BREAKOUT,212.03,0.21695302229121416,1,88.0,56.2,0.64,BULLISH,NEUTRAL,15.0,-1.542237180193399,-7.319721498450249,-10.385325422423271
2026-07-22,TFC,BREAKOUT,51.8,-0.24131421416882293,0,63.8,55.2,0.58,NO DATA,,,-2.1282490616139245,-0.36962207219775034,-0.006423125395898229
2026-07-22,DE,PRE-BREAKOUT,605.86,0.32928076927837885,1,51.3,55.0,0.35,NO DATA,WEAKENING,,0.6866304973508709,3.1624499936041306,0.8401300972223346
2026-07-23,BLK,PRE-BREAKOUT,1056.63,-0.1268145838656965,0,73.7,55.6,0.45,NO DATA,,,-0.09085072870234699,3.872694209716257,3.9502943430706474
2026-07-23,SCHW,PRE-BREAKOUT,101.23,0.14817470455197546,1,62.0,60.0,0.02,NO DATA,,,0.4381339022214225,4.378038252058273,2.7626761873873193
2026-07-23,JNJ,BREAKOUT,257.3,0.30897832129930575,1,58.2,58.0,0.03,NO DATA,,,2.3707710441058545,3.664986780539492,-0.575201195406631
2026-07-23,DE,BREAKOUT,613.37,-0.3089529018475805,0,60.8,57.8,0.02,NO DATA,,,2.4112645131863712,4.3155072558926495,-2.2661736467181317
2026-07-23,NET,BREAKOUT,273.82,-1.2672536324900914,0,68.3,60.9,0.01,NO DATA,,,-4.261926120632393,-3.5497749968900623,3.4950020628286858
2026-07-23,JPM,PRE-BREAKOUT,348.88,-0.288064664067873,0,91.0,65.7,0.08,NEUTRAL,,6.0,1.2411119740535799,2.416302900307772,0.5646658173342208
2026-07-23,BMY,PRE-BREAKOUT,61.1,0.9247150826961413,1,87.0,61.7,0.04,NO DATA,,6.0,1.6202948487526827,4.091650530476419,6.153847152784879
2026-07-23,AMD,PRE-BREAKOUT,555.99,-2.492849712618484,0,74.8,56.7,0.16,NO DATA,,,-6.122410078053339,-18.23234318653438,-12.698067474516181
2026-07-23,UPS,PRE-BREAKOUT,116.57,-1.8229392684016255,0,83.9,61.7,0.08,NO DATA,,15.0,-3.072394156441671,-10.891453459177553,-11.110995717182401
2026-07-23,MRK,BREAKOUT,129.03,1.4337788753100045,1,77.8,59.4,0.22,NO DATA,NEUTRAL,15.0,1.5810333443530566,2.1622935164060673,0.5890051043422548
2026-07-23,SNOW,BREAKOUT,272.55,-3.3755251867489946,0,71.2,63.9,0.15,NO DATA,,,-1.6474050417927943,-0.8035276640754031,9.374428950106626
2026-07-23,TMO,BREAKOUT,580.19,-0.6834010262263318,0,131.6,74.7,2.01,NO DATA,,,-2.0562212782666114,-0.651515340745067,-0.5894587064151492
2026-07-23,RTX,BREAKOUT,211.8,-0.6728045325779091,0,124.7,73.3,1.5,NO DATA,,,0.13477300224267638,2.859439435604043,0.8830011960354643
2026-07-23,PYPL,PRE-BREAKOUT,55.55,0.39604042801741624,1,80.0,74.3,0.48,NO DATA,,78.0,1.0801107576578022,4.986498100493648,3.7803807846605024
2026-07-23,XLI,PRE-BREAKOUT,181.65,0.29661271515018267,1,51.9,55.5,1.02,NO DATA,WEAKENING,,0.556016329264723,0.46243076970220576,-1.7946603965601806
2026-07-23,XLV,PRE-BREAKOUT,161.45,-0.14864867521387498,0,60.7,58.0,0.57,NO DATA,WEAKENING,,0.6937177604328036,3.5986339466311237,1.2821333369222354
2026-07-23,LLY,PRE-BREAKOUT,1187.28,-0.027798735607857682,0,50.3,55.5,0.56,NO DATA,WEAKENING,,0.5928343369403196,2.664352981447091,-2.860550102571632
2026-07-23,XLF,PRE-BREAKOUT,55.71,0.25129864318989925,1,56.3,58.1,0.5,NO DATA,,,1.077008388603509,3.3925659201599228,2.315562735595044
2026-07-24,AAPL,BREAKOUT,324.68,0.8592798041051939,1,67.2,60.3,0.05,STRONGLY BULLISH,,,3.6773715478028346,4.07126712082377,-4.939069438923519
2026-07-24,XLE,PRE-BREAKOUT,59.84,0.18382480437742266,1,91.8,70.5,0.16,NO DATA,,0.0,-2.4732610121130363,-1.9886338137050419,-0.48462694341486723
2026-07-24,ROKU,PRE-BREAKOUT,142.01,0.2957486626161954,1,56.4,57.9,0.01,NO DATA,,,0.6407986542816152,2.3378648201216086,2.1125234186578035
2026-07-24,JNJ,BREAKOUT,261.2,0.15696223260433056,1,73.1,61.1,0.08,NO DATA,,,1.818534535616869,1.6577330701749184,-1.856812364657107
2026-07-24,LLY,BREAKOUT,1195.04,0.23175544856239427,1,54.7,56.8,0.08,NO DATA,,,0.0649690596130704,1.1086301896798465,-4.0035442393664615
2026-07-24,NET,BREAKOUT,266.6,-0.5120084952878929,0,56.0,56.0,0.06,NO DATA,,,-0.3713483302466326,1.4178562951284608,4.643665036132071
2026-07-24,MA,BREAKOUT,532.16,0.5111253913884043,1,54.3,55.4,0.05,NO DATA,,,3.6737112846993916,5.855383216367029,7.693170397237209
2026-07-24,SNOW,BREAKOUT,267.19,-0.13847549525852304,0,58.8,59.9,0.04,NO DATA,,,2.1445463631626844,5.879708782695602,9.764586541149324
