ticker,n,signal_mean,signal_win,baseline_mean,lift,p_value
NFLX,18,0.4324466007027823,38.88888888888889,0.39409543534026653,0.03835116536251576,0.9914113173790237
BLK,18,1.1093636842683143,61.111111111111114,1.1116017103910576,-0.002238026122743264,0.9990971135210336
GILD,24,1.542762725424627,62.5,1.59736140519422,-0.054598679769592984,0.9630611822217203
NKE,25,-1.9377285457950848,40.0,-1.8292102812660918,-0.10851826452899305,0.9540032563548448
MCD,21,0.41109602787345334,57.14285714285714,0.6006728802086992,-0.1895768523352459,0.8451181729367726
MPC,13,3.7583021707464046,61.53846153846154,3.9616663996160466,-0.203364228869642,0.9339733166825069
CVX,14,2.2495831026077306,64.28571428571429,2.561395873653103,-0.3118127710453722,0.8040030754055415
BA,23,0.6130885486718184,52.17391304347826,1.0120854408332627,-0.3989968921614443,0.804261980578442
MRK,18,0.6348010924738596,55.55555555555556,1.2256566646922524,-0.5908555722183928,0.744927097042168
VZ,19,1.0505097805053412,57.89473684210527,1.6601313894378606,-0.6096216089325195,0.7327840095582547
TSLA,21,1.5831981805940019,42.857142857142854,2.1969259586180803,-0.6137277780240784,0.8985338145357388
T,22,0.3893459347123607,50.0,1.0667468014613328,-0.6774008667489722,0.706705078738219
CAT,14,1.5049609111944162,42.857142857142854,2.2181609652929883,-0.7132000540985721,0.7858067233044901
NOW,25,0.5184696803030758,40.0,1.3348652084114245,-0.8163955281083487,0.7382388317327115
ORCL,18,0.3526063984904957,50.0,1.1897012643272502,-0.8370948658367545,0.7577662684657221
COP,15,1.601160305757272,66.66666666666666,2.4475020740235247,-0.8463417682662526,0.5607314729086139
AXP,8,1.4267461991594717,50.0,2.3138362175850418,-0.8870900184255701,0.7952482771682643
SPY,13,0.6147719650023833,53.84615384615385,1.5570634582115668,-0.9422914932091835,0.496399884905845
BMY,27,-0.8686495685486991,44.44444444444444,0.15547623233994837,-1.0241258008886476,0.41636237763149736
ISRG,27,-0.6160816539477734,33.33333333333333,0.42416583443870626,-1.0402474883864796,0.6473519684655401
QQQ,9,0.2987147384028511,55.55555555555556,1.4981124457083927,-1.1993977073055415,0.6036345345466086
QCOM,19,0.14783148671783772,42.10526315789473,1.3482190975994783,-1.2003876108816407,0.5692620851970451
V,18,0.7907379910152859,61.111111111111114,2.095972386204625,-1.305234395189339,0.3592118461010405
XLE,14,2.2557700099765796,71.42857142857143,3.57002153351331,-1.3142515235367305,0.37309810070143684
KO,19,-0.3655752648048865,47.368421052631575,0.955931426376223,-1.3215066911811095,0.3838387616788389
GE,15,3.3413185078611756,53.333333333333336,4.662898058926682,-1.3215795510655068,0.6387305740132938
ZS,24,-0.3773955391706106,50.0,0.952842829464777,-1.3302383686353876,0.6242027296639622
DE,19,1.3314694455720941,57.89473684210527,2.6830496290035604,-1.3515801834314662,0.3763587344612459
INTC,17,2.0456718553007973,41.17647058823529,3.4422895315785738,-1.3966176762777764,0.8034989787315043
CMCSA,30,-2.41525752862595,36.666666666666664,-0.984130059600322,-1.4311274690256282,0.2692995822610052
DDOG,15,1.731556980152185,60.0,3.2379481626071347,-1.5063911824549496,0.6519976605676877
KLAC,13,3.691178786258455,61.53846153846154,5.37405135162512,-1.6828725653666647,0.4573771464996942
TFC,12,0.176642540888174,50.0,1.9471482805509457,-1.7705057396627717,0.4362654851316196
XLV,11,-1.1356332566216656,27.27272727272727,0.6379746791006887,-1.7736079357223544,0.1840772616117116
RTX,10,-0.2555582021564405,50.0,1.5965238907724046,-1.852082092928845,0.49611935201971674
AMZN,13,-0.38545868306572895,53.84615384615385,1.4903865552858442,-1.8758452383515731,0.49228888227297624
GS,12,1.1092835226544413,58.333333333333336,3.000500855139438,-1.8912173324849968,0.3959211462196463
RBLX,15,-2.7833731012534404,40.0,-0.8672410013144336,-1.9161320999390068,0.7413051841636069
META,14,-2.980045899546213,50.0,-0.9483325575118261,-2.031713342034387,0.6738543513896585
LULU,23,-3.4831041297658016,39.130434782608695,-0.9076352387935502,-2.5754688909722514,0.19895473777800715
XOM,12,0.7402408591564907,50.0,3.4674580415695604,-2.7272171824130695,0.1302807081324991
BKNG,19,0.02218880624607207,57.89473684210527,2.77616249768758,-2.753973691441508,0.14471571124260046
TXN,15,-1.0125286896528864,46.666666666666664,1.8043926319641528,-2.8169213216170395,0.18749496639091157
ADBE,23,-2.585001604194797,34.78260869565217,0.34854422677704394,-2.9335458309718407,0.1275901722612216
GOOGL,14,-1.4956087640809261,28.57142857142857,1.5613124806106626,-3.0569212446915888,0.27289248271009037
IBM,9,-0.2949195511421452,44.44444444444444,2.9086217590104555,-3.203541310152601,0.3080249221925216
AMAT,15,-0.49810673082385826,33.33333333333333,3.494414776502351,-3.9925215073262095,0.1505672415816013
MU,8,0.06330823348466863,50.0,5.241524427537218,-5.178216194052549,0.17520153344004402
PLTR,14,-1.6818279782769754,28.57142857142857,4.789477675255735,-6.47130565353271,0.21460099299493096
